oos_days,accuracy,acc_ci_low,acc_ci_high,balanced_accuracy,auc,f1_up,up_precision,up_recall,down_precision,down_recall,up_base_rate,majority_baseline_acc,confusion
1999,0.9279639819909955,0.903705962987999,0.9489744872436218,0.925284766249084,0.9650322677564013,0.9170506912442397,0.9320843091334895,0.9024943310657596,0.9248908296943231,0.9480752014324082,0.4412206103051526,0.5587793896948474,"[1059, 58, 86, 796]"
