min_confidence,coverage,committed_days,accuracy,acc_ci_low,acc_ci_high
0.0,1.0,2024,0.7336956521739131,0.7089884986196292,0.7585413465092066
0.03,0.958498023715415,1940,0.7453608247422681,0.7212162699785511,0.7701475947405249
0.05,0.9392292490118577,1901,0.7496054708048395,0.7259337190952131,0.7738160023154611
0.08,0.8927865612648221,1807,0.7642501383508578,0.740159559546056,0.7902600996126176
