oos_days,accuracy,acc_ci_low,acc_ci_high,balanced_accuracy,auc,f1_up,up_precision,up_recall,down_precision,down_recall,up_base_rate,majority_baseline_acc,confusion
2146,0.5041938490214353,0.483690587138863,0.5252665454558135,0.5043856447688564,0.5127563434132777,0.5032679738562091,0.4935897435897436,0.5133333333333333,0.5151802656546489,0.4954379562043796,0.48928238583411,0.51071761416589,"[543, 553, 511, 539]"
