oos_days,accuracy,acc_ci_low,acc_ci_high,balanced_accuracy,auc,f1_up,up_precision,up_recall,down_precision,down_recall,up_base_rate,majority_baseline_acc,confusion
1999,0.5542771385692846,0.51508594263916,0.5907959466615246,0.5470171357113421,0.5972295811789353,0.4899828277046365,0.49479768786127165,0.4852607709750567,0.599647266313933,0.6087735004476276,0.4412206103051526,0.5587793896948474,"[680, 437, 454, 428]"
