null_accuracy
0.49309978768577495
0.48991507430997877
0.5010615711252654
0.4994692144373673
0.49309978768577495
0.4994692144373673
0.4888535031847134
0.5021231422505308
0.5138004246284501
0.5222929936305732
0.5037154989384289
0.5122080679405521
0.4851380042462845
0.4835456475583864
0.49309978768577495
0.5
0.4994692144373673
0.505307855626327
0.487791932059448
0.4994692144373673
