oos_days,accuracy,acc_ci_low,acc_ci_high,balanced_accuracy,auc,f1_up,up_precision,up_recall,down_precision,down_recall,up_base_rate,majority_baseline_acc,confusion
1884,0.8540339702760085,0.8301463648940741,0.8779193205944799,0.8540839618896388,0.9140537596087914,0.8571428571428571,0.8620689655172413,0.8522727272727273,0.8457389428263214,0.8558951965065502,0.5138004246284501,0.5138004246284501,"[784, 132, 143, 825]"
