min_confidence,coverage,committed_days,accuracy,acc_ci_low,acc_ci_high
0.0,1.0,1884,0.8540339702760085,0.8301463648940741,0.8779193205944799
0.03,0.9681528662420382,1824,0.8629385964912281,0.8382675438596491,0.8881578947368421
0.05,0.95276008492569,1795,0.864066852367688,0.8378207663489354,0.890197443880059
0.08,0.9389596602972399,1769,0.8682871678914641,0.8417184850197852,0.8942905596382137
