feature,coefficient
lme_overnight_ret,3.7376878045358586
lme_overnight_z20,1.0185228953166996
lme_comex_basis_chg,0.26125562481951425
lme_al_overnight_ret,-0.06338927862859399
lme_zn_overnight_ret,0.06169467005370274
lme_comex_basis,-0.011227635195253114
