date,BSL_AX,5401_T,600019_SS,0347_HK,TKA_DE,SSAB_B_ST
2018-06-25,14.679770469665527,289.20428466796875,5.425114631652832,4.943630218505859,13.68549919128418,22.531749725341797
2018-06-26,14.225337982177734,290.6007995605469,5.187846660614014,4.732855319976807,13.323100090026855,22.913074493408203
2018-06-27,14.225337982177734,289.0048522949219,4.9569902420043945,4.477369785308838,13.810690879821777,23.026803970336914
2018-06-28,14.111733436584473,287.80780029296875,4.912100791931152,4.451821804046631,13.57348346710205,22.504987716674805
2018-06-29,14.006237983703613,289.3372802734375,4.9954657554626465,4.522080421447754,13.718443870544434,22.59864616394043
2018-07-02,13.852056503295898,281.556884765625,4.7068963050842285,,13.586663246154785,22.310977935791016
2018-07-03,13.714102745056152,280.4264221191406,4.649181365966797,4.324080467224121,13.731622695922852,21.88951301574707
2018-07-04,13.632953643798828,278.69744873046875,4.662008285522461,4.3049187660217285,13.797513961791992,21.78916358947754
2018-07-05,13.835824012756348,275.3060302734375,4.540166854858398,4.215498924255371,14.159913063049316,22.591957092285156
2018-07-06,14.274025917053223,279.62847900390625,4.617118835449219,4.209111213684082,14.502542495727539,23.153915405273438
2018-07-09,14.257797241210938,281.0249328613281,4.803086280822754,4.375175952911377,14.337815284729004,23.669038772583008
2018-07-10,14.460668563842773,282.6208801269531,4.880038738250732,4.515693187713623,14.199447631835938,23.367992401123047
2018-07-11,14.582390785217285,279.62847900390625,4.758196830749512,4.4326605796813965,13.593252182006836,22.310977935791016
2018-07-12,14.647308349609375,279.02996826171875,4.880038738250732,4.509305953979492,13.77115535736084,22.772584915161133
2018-07-13,15.004363059997559,281.9559020996094,4.899276256561279,4.534854412078857,13.586663246154785,22.99335479736328
2018-07-16,15.020591735839844,281.9559020996094,4.815912246704102,4.598726272583008,13.57348346710205,22.939834594726562
2018-07-17,14.793375015258789,285.34735107421875,4.713308811187744,4.541241645812988,14.812228202819824,23.374679565429688
2018-07-18,14.671656608581543,285.2808532714844,4.732546806335449,4.5667901039123535,15.069205284118652,24.057056427001953
2018-07-19,15.012476921081543,287.4753723144531,4.9569902420043945,4.790339469909668,14.851764678955078,24.01022720336914
2018-07-20,15.280271530151367,283.950927734375,5.066005706787109,4.796727180480957,14.39711856842041,21.882823944091797
2018-07-23,15.12608528137207,283.68487548828125,5.245560646057129,4.8286614418029785,14.944010734558105,22.01662254333496
2018-07-24,15.191006660461426,290.4012756347656,5.47641658782959,5.026662349700928,15.28005313873291,23.080324172973633
2018-07-25,15.158548355102539,295.72119140625,5.5277180671691895,5.1480183601379395,15.10214900970459,22.90638542175293
2018-07-26,14.777149200439453,296.0537109375,5.380226135253906,5.090534210205078,15.45136833190918,23.09370231628418
2018-07-27,14.606735229492188,296.38623046875,5.4635910987854,5.3460187911987305,15.398656845092773,23.354610443115234
2018-07-30,14.444435119628906,297.9156799316406,5.623908042907715,5.231051445007324,15.10214900970459,23.321163177490234
2018-07-31,14.330831527709961,295.72119140625,5.572605609893799,5.314083576202393,15.03625774383545,23.327852249145508
2018-08-01,14.70411205291748,306.4275817871094,5.360987186431885,5.04582405090332,14.937422752380371,22.799346923828125
2018-08-02,14.801494598388672,304.1000671386719,5.309686660766602,4.918081760406494,14.772695541381836,22.35112190246582
2018-08-03,14.525588989257812,297.1842041015625,5.316099166870117,4.905307769775391,14.410297393798828,22.67892837524414
2018-08-06,14.801494598388672,301.2406311035156,5.245560646057129,4.956404209136963,14.278515815734863,22.51167869567871
2018-08-07,14.939447402954102,303.03607177734375,5.489241600036621,5.109694957733154,14.206035614013672,23.00673484802246
2018-08-08,15.199122428894043,306.22802734375,5.553368091583252,5.096921443939209,14.140144348144531,22.57857894897461
2018-08-09,14.89076042175293,306.1615905761719,5.559780597686768,5.109694957733154,13.89634895324707,22.545127868652344
2018-08-10,14.50124454498291,301.17413330078125,5.508479595184326,5.007501125335693,13.481237411499023,22.22401237487793
2018-08-13,14.29025936126709,293.59320068359375,5.585431098937988,4.9755659103393555,13.375812530517578,22.01662254333496
2018-08-14,14.387636184692383,296.7851257324219,5.425114631652832,4.905307769775391,13.316510200500488,21.862754821777344
2018-08-15,14.14419174194336,292.0637512207031,5.277623176574707,4.694532871246338,12.802563667297363,21.160308837890625
2018-08-16,13.876399040222168,292.52923583984375,5.181434154510498,4.732855319976807,12.967289924621582,21.521562576293945
2018-08-17,13.681642532348633,296.38623046875,5.1942596435546875,4.7647905349731445,12.736672401428223,21.32086944580078
2018-08-20,14.07115650177002,294.7902526855469,5.3545756340026855,4.9372429847717285,12.973877906799316,21.481426239013672
2018-08-21,14.046809196472168,298.314697265625,5.3545756340026855,4.969178676605225,13.112249374389648,21.561704635620117
