date,NUE,STLD,CLF,RS,CMC,WOR,MT,PKX,TX,SID,GGB,VALE,RIO,BHP,FMG_AX,TIO=F,SLX,XME,PICK,DBB,VIX,DX_Y_NYB,TNX,CNY
2015-07-24,33.21276092529297,15.083369255065918,2.32944655418396,48.199344635009766,12.335076332092285,12.992206573486328,17.79706573486328,36.3064079284668,8.591287612915039,0.6943069696426392,0.8645597696304321,2.4379544258117676,16.553468704223633,17.076784133911133,0.6037746071815491,51.08000183105469,17.54802131652832,17.256933212280273,15.081061363220215,11.388547897338867,13.739999771118164,97.23999786376953,2.2709999084472656,6.19950008392334
2015-07-27,34.11628341674805,15.21924877166748,2.2726306915283203,48.04690170288086,12.117395401000977,12.992206573486328,17.734766006469727,36.36018753051758,8.648638725280762,0.6641197204589844,0.8349180221557617,2.4089879989624023,16.367525100708008,17.08619499206543,0.6219606399536133,51.130001068115234,17.46715545654297,17.01533317565918,14.85947322845459,11.256026268005371,15.600000381469727,96.5,2.2279999256134033,6.1996002197265625
2015-07-28,34.661529541015625,16.034570693969727,2.812380075454712,48.92951965332031,12.520502090454102,13.734053611755371,18.606966018676758,36.871028900146484,8.76334285736084,0.724494218826294,0.8694999814033508,2.6069211959838867,16.726133346557617,17.603670120239258,0.6365092396736145,51.220001220703125,18.147785186767578,17.774639129638672,15.211407661437988,11.50450325012207,13.4399995803833,96.7699966430664,2.25,6.19950008392334
2015-07-29,35.393707275390625,16.50617218017578,2.859726667404175,49.6356315612793,12.85105037689209,14.154438018798828,18.85616683959961,37.33707046508789,9.18774700164795,0.754681408405304,0.8892613053321838,2.679335832595825,17.040464401245117,18.01765251159668,0.6837928295135498,51.36000061035156,18.66667366027832,18.093891143798828,15.550307273864746,11.454808235168457,12.5,96.9800033569336,2.2790000438690186,6.199399948120117
2015-07-30,34.934139251708984,16.314327239990234,2.5093626976013184,48.913475036621094,12.528563499450684,13.763731956481934,18.420068740844727,37.372920989990234,9.141864776611328,0.724494218826294,0.849738597869873,2.5055408477783203,16.912076950073242,17.937681198120117,0.6892485618591309,51.5099983215332,18.228649139404297,17.714244842529297,15.43299674987793,11.33056926727295,12.130000114440918,97.55999755859375,2.2679998874664307,6.198999881744385
2015-07-31,34.3811149597168,16.010587692260742,2.3862621784210205,48.62461853027344,12.423759460449219,13.382914543151855,18.7315673828125,37.21160125732422,8.918193817138672,0.754681408405304,0.85467928647995,2.5393340587615967,17.098020553588867,18.050586700439453,0.6746999621391296,51.56999969482422,18.13430404663086,17.472646713256836,15.276580810546875,11.156635284423828,12.119999885559082,97.37000274658203,2.2049999237060547,6.199699878692627
2015-08-03,34.68489456176758,16.36229133605957,2.319977045059204,48.921504974365234,12.617250442504883,13.417533874511719,18.565433502197266,36.94273376464844,8.694520950317383,0.7305316925048828,0.849738597869873,2.462092399597168,16.72170639038086,17.54251480102539,0.6765183806419373,53.59000015258789,17.945613861083984,17.092987060546875,14.937677383422852,11.123504638671875,12.5600004196167,97.48999786376953,2.1500000953674316,6.19980001449585
2015-08-04,35.04319763183594,16.666046142578125,2.2915687561035156,48.96162414550781,12.601127624511719,13.36807918548584,18.690032958984375,38.116790771484375,8.677315711975098,0.7426066398620605,0.8694999814033508,2.5248513221740723,17.04489517211914,18.045881271362305,0.6456024050712585,53.83000183105469,18.11408805847168,17.0325870513916,15.185338973999023,11.1649169921875,13.0,97.93000030517578,2.2109999656677246,6.199699878692627
2015-08-05,35.432655334472656,17.03372573852539,2.5093626976013184,49.61155700683594,12.730123519897461,13.536233901977539,19.416868209838867,37.08613204956055,8.608492851257324,0.7365691661834717,0.884321391582489,2.621403932571411,17.474334716796875,18.342254638671875,0.6856114268302917,55.29999923706055,18.336469650268555,17.01533317565918,15.341758728027344,11.090373992919922,12.510000228881836,97.95999908447266,2.2679998874664307,6.1996002197265625
2015-08-06,35.59622573852539,16.985776901245117,2.727156639099121,49.435028076171875,12.98810863494873,13.600525856018066,19.915271759033203,37.686614990234375,8.717459678649902,0.712419331073761,0.884321391582489,2.6938185691833496,17.828514099121094,18.309322357177734,0.6947045922279358,54.95000076293945,18.72058868408203,17.343210220336914,15.380861282348633,11.024112701416016,13.770000457763672,97.83000183105469,2.2339999675750732,6.199699878692627
2015-08-07,35.16002655029297,16.729982376098633,2.5377707481384277,49.170230865478516,12.713998794555664,13.422480583190918,19.562232971191406,37.399810791015625,8.476584434509277,0.6701571941375732,0.8447985053062439,2.5489895343780518,17.62043571472168,18.1776065826416,0.681974470615387,54.209999084472656,18.329729080200195,16.583908081054688,15.328719139099121,10.95785140991211,13.390000343322754,97.55999755859375,2.174999952316284,6.199699878692627
2015-08-10,36.367340087890625,17.321491241455078,2.8313188552856445,50.28554916381836,13.302532196044922,13.996173858642578,20.122936248779297,38.08991622924805,8.958338737487793,0.6882696151733398,0.8744407296180725,2.7227842807769775,18.417343139648438,18.685672760009766,0.6965230703353882,54.16999816894531,19.118181228637695,17.65383529663086,15.745829582214355,11.156635284423828,12.229999542236328,97.16000366210938,2.23799991607666,6.199699878692627
2015-08-11,35.26908874511719,16.71399688720703,2.926011323928833,49.314674377441406,12.939733505249023,13.649977684020996,19.188438415527344,36.010643005371094,8.73466682434082,0.6399699449539185,0.8250371813774109,2.568300247192383,17.739973068237305,17.791847229003906,0.7074348330497742,53.95000076293945,18.343212127685547,17.20516014099121,15.26354694366455,10.850179672241211,13.710000038146973,97.29000091552734,2.13700008392334,6.199699878692627
2015-08-12,34.84846878051758,16.210418701171875,3.068051338195801,48.1759033203125,12.730123519897461,13.387861251831055,19.022300720214844,36.3243293762207,8.832164764404297,0.6761947274208069,0.8349180221557617,2.6358869075775146,17.871423721313477,17.94708824157715,0.6510581374168396,54.40999984741211,18.262340545654297,17.420866012573242,14.976788520812988,10.916440963745117,13.609999656677246,96.26000213623047,2.130000114440918,6.314899921417236
2015-08-13,35.40928649902344,16.2983455657959,3.0396432876586914,47.804386138916016,12.617250442504883,13.343352317810059,18.440832138061523,35.18611145019531,8.837900161743164,0.6037452220916748,0.7953951954841614,2.5441620349884033,17.48479652404785,17.744802474975586,0.6619697213172913,55.310001373291016,17.87822914123535,16.989444732666016,14.885546684265137,10.875027656555176,13.489999771118164,96.44999694824219,2.188999891281128,6.376999855041504
2015-08-14,36.07136917114258,16.70600128173828,3.2006213665008545,49.45197296142578,12.899423599243164,13.798351287841797,18.39929962158203,35.284698486328125,8.860840797424316,0.5856329202651978,0.8003349900245667,2.5248513221740723,17.553028106689453,17.820070266723633,0.6492395997047424,55.52000045776367,18.046695709228516,17.282817840576172,14.8203706741333,10.8584623336792,12.829999923706055,96.56999969482422,2.196000099182129,6.388899803161621
2015-08-17,36.57765579223633,17.08169174194336,3.550985097885132,49.960784912109375,13.221911430358887,14.030790328979492,18.33700180053711,35.01582717895508,8.780550003051758,0.5795954465866089,0.8151565790176392,2.5055408477783203,17.39382553100586,17.490766525268555,0.669244110584259,55.31999969482422,18.073654174804688,17.593441009521484,14.74216365814209,10.759071350097656,13.020000457763672,96.81999969482422,2.1500000953674316,6.381800174713135
2015-08-18,36.188194274902344,16.833892822265625,3.2384986877441406,49.330833435058594,13.068731307983398,13.560958862304688,18.087799072265625,35.30262756347656,8.711726188659668,0.5494081974029541,0.8003349900245667,2.452437162399292,17.180042266845703,17.27436637878418,0.7219835519790649,55.54999923706055,17.777143478393555,17.101619720458984,14.559680938720703,10.593419075012207,13.789999961853027,96.97000122070312,2.196000099182129,6.384699821472168
2015-08-19,35.86884307861328,16.2983455657959,3.2006213665008545,48.61201477050781,12.665620803833008,13.353238105773926,17.713998794555664,34.80970001220703,8.660109519958496,0.5192209482192993,0.7706929445266724,2.3414011001586914,16.634206771850586,16.977994918823242,0.7074348330497742,55.630001068115234,17.271726608276367,17.006704330444336,14.168641090393066,10.643115043640137,15.25,96.45999908447266,2.128999948501587,6.383800029754639
2015-08-20,34.90299606323242,15.778776168823242,3.058581590652466,46.89175033569336,12.310888290405273,12.90813159942627,17.630931854248047,34.146480560302734,8.49952507019043,0.5252583622932434,0.7706929445266724,2.4089879989624023,16.711536407470703,16.874496459960938,0.7056160569190979,55.650001525878906,17.10325813293457,17.01533317565918,14.142569541931152,10.79220199584961,19.139999389648438,95.75,2.0840001106262207,6.385799884796143
2015-08-21,33.75800323486328,15.147306442260742,3.134335994720459,45.74488830566406,11.923906326293945,12.581720352172852,17.153297424316406,33.06203842163086,8.080857276916504,0.5131833553314209,0.7311703562736511,2.2931251525878906,16.370391845703125,16.314682006835938,0.6965230703353882,55.709999084472656,16.53719139099121,16.67881965637207,13.751527786254883,10.601702690124512,28.030000686645508,94.83000183105469,2.053999900817871,6.379000186920166
2015-08-24,32.27806091308594,14.603760719299316,3.0396432876586914,44.47688674926758,11.48855209350586,12.052536010742188,15.907295227050781,32.12995529174805,7.862921237945557,0.4648837745189667,0.6570658087730408,2.090364694595337,15.528900146484375,15.138593673706055,0.5946816205978394,55.47999954223633,15.607227325439453,15.807348251342773,12.982491493225098,10.361507415771484,40.7400016784668,93.30999755859375,1.996999979019165,6.378900051116943
2015-08-25,31.577045440673828,14.403932571411133,3.0396432876586914,43.79846954345703,11.327306747436523,11.632156372070312,15.824228286743164,32.604957580566406,7.6736602783203125,0.4648837745189667,0.644084095954895,2.0710537433624268,15.601676940917969,15.486716270446777,0.6601511836051941,55.369998931884766,15.445493698120117,15.522603988647461,13.034626007080078,10.518877029418945,36.02000045776367,94.52999877929688,2.132999897003174,6.394400119781494
2015-08-26,32.38711166381836,14.627747535705566,3.1059281826019287,44.69495391845703,11.569169998168945,11.958569526672363,15.96959400177002,34.37053680419922,7.650720119476318,0.5373333096504211,0.6790342926979065,2.1434683799743652,15.78817081451416,16.032421112060547,0.6565139889717102,55.279998779296875,15.84982681274414,15.539870262145996,13.217111587524414,10.361507415771484,30.31999969482422,95.0999984741211,2.171999931335449,6.402900218963623
2015-08-27,33.594425201416016,15.562963485717773,3.5320465564727783,47.20672607421875,12.238330841064453,12.438297271728516,16.73796272277832,35.67905044555664,8.184089660644531,0.5735579133033752,0.7689059972763062,2.413815498352051,16.629661560058594,16.935653686523438,0.6510581374168396,55.220001220703125,16.961740493774414,17.01533317565918,13.934016227722168,10.618267059326172,26.100000381469727,95.61000061035156,2.1679999828338623,6.401000022888184
2015-08-28,33.734622955322266,15.674872398376465,3.626739025115967,46.657527923583984,12.456007957458496,12.507534980773926,16.717195510864258,35.93894577026367,8.092327117919922,0.5614830851554871,0.7389485239982605,2.3317456245422363,16.647855758666992,17.26025390625,0.6910671591758728,55.25,17.035869598388672,17.420866012573242,14.129534721374512,10.916440963745117,26.049999237060547,96.11000061035156,2.186000108718872,6.395299911499023
2015-08-31,33.719051361083984,15.570959091186523,3.7593092918395996,46.94020080566406,12.657561302185059,12.655904769897461,16.364164352416992,36.20782470703125,8.155415534973145,0.5614830851554871,0.7389485239982605,2.3896777629852295,16.702438354492188,17.326112747192383,0.6947045922279358,55.279998779296875,17.109996795654297,17.6883544921875,13.999188423156738,10.875027656555176,28.43000030517578,95.94999694824219,2.200000047683716,6.378499984741211
2015-09-01,32.737613677978516,15.027411460876465,3.5604543685913086,46.051795959472656,12.036774635314941,12.012972831726074,15.6373291015625,34.80073928833008,7.742481231689453,0.5554456114768982,0.7339561581611633,2.2738146781921387,15.6107759475708,16.032421112060547,0.6528767347335815,54.95000076293945,16.449586868286133,16.851390838623047,13.164970397949219,10.767352104187012,31.399999618530273,95.44999694824219,2.171999931335449,6.366399765014648
2015-09-02,33.337379455566406,15.538982391357422,3.5983314514160156,46.60099411010742,12.262516021728516,12.364109992980957,15.803462028503418,35.2578125,7.920273780822754,0.5977077484130859,0.8088492155075073,2.3317456245422363,16.011049270629883,16.42758560180664,0.6746999621391296,54.93000030517578,16.79326629638672,16.980819702148438,13.334420204162598,10.875027656555176,26.09000015258789,95.83000183105469,2.193000078201294,6.354499816894531
2015-09-03,33.39969253540039,15.371118545532227,3.6835551261901855,46.3425407409668,12.238330841064453,12.215744018554688,15.741161346435547,34.872432708740234,8.172621726989746,0.6097826361656189,0.7938710451126099,2.404160499572754,16.188446044921875,16.465221405029297,0.6949225664138794,55.470001220703125,16.894351959228516,16.93766975402832,13.621188163757324,10.982701301574707,25.610000610351562,96.41000366210938,2.1679999828338623,6.345900058746338
2015-09-04,32.45720672607422,14.947480201721191,3.655147075653076,45.09877395629883,11.907780647277832,11.904167175292969,14.993559837341309,33.89554214477539,8.04071044921875,0.5916703343391418,0.7788918018341064,2.2834694385528564,15.56983757019043,15.877179145812988,0.6838921308517456,55.5099983215332,16.308073043823242,16.652931213378906,13.138904571533203,10.800482749938965,27.799999237060547,96.2300033569336,2.128000020980835,6.345900058746338
2015-09-07,,,,,,,,,,,,,,,0.7077914476394653,,,,,,,,,6.345900058746338
2015-09-08,33.15044021606445,15.690852165222168,4.062326908111572,46.94829177856445,12.27863883972168,12.220691680908203,15.346593856811523,34.6394157409668,8.453642845153809,0.6580823659896851,0.8288207650184631,2.4089879989624023,16.343095779418945,16.52167510986328,0.720660388469696,55.45000076293945,16.867395401000977,16.998077392578125,13.60815143585205,11.090373992919922,24.899999618530273,95.87999725341797,2.194000005722046,6.355899810791016
2015-09-09,32.36374282836914,15.339147567749023,4.147550582885742,46.641361236572266,12.246393203735352,11.973405838012695,15.15969467163086,35.75970458984375,8.327470779418945,0.6641197204589844,0.8188350796699524,2.4089879989624023,16.370391845703125,16.59969711303711,0.750075101852417,56.59000015258789,16.752836227416992,16.661563873291016,13.751527786254883,11.024112701416016,26.229999542236328,96.01000213623047,2.180999994277954,6.3572001457214355
2015-09-10,32.58184814453125,15.211258888244629,3.8445329666137695,46.80289840698242,12.0851469039917,11.938787460327148,14.993559837341309,36.315372467041016,8.315999984741211,0.6943069696426392,0.8637715578079224,2.5055408477783203,16.54778480529785,16.550931930541992,0.750075101852417,57.349998474121094,16.92804527282715,16.41133689880371,13.790637969970703,11.115222930908203,24.3700008392334,95.45999908447266,2.2219998836517334,6.367800235748291
2015-09-11,32.80772018432617,15.027411460876465,3.465761423110962,46.915977478027344,11.9884033203125,11.89392375946045,14.8689603805542,36.198856353759766,8.258646011352539,0.760718822479248,0.8587782382965088,2.404160499572754,16.925317764282227,16.61432456970215,0.7463982105255127,56.81999969482422,16.826961517333984,16.247400283813477,13.751527786254883,11.1649169921875,23.200000762939453,95.19000244140625,2.183000087738037,6.367199897766113
2015-09-14,31.725032806396484,14.467878341674805,3.0775203704833984,45.24414825439453,11.617544174194336,11.629725456237793,14.391326904296875,35.562530517578125,7.966155052185059,0.760718822479248,0.8288207650184631,2.4282987117767334,17.02993392944336,16.633832931518555,0.7537518739700317,56.43000030517578,16.503496170043945,15.807348251342773,13.556014060974121,10.866744995117188,24.25,95.25,2.180000066757202,6.364999771118164
2015-09-15,31.85746955871582,14.387948036193848,3.0301740169525146,46.17292785644531,11.698164939880371,11.958722114562988,14.598993301391602,35.32951736450195,7.931743144989014,0.7426066398620605,0.8238282799720764,2.3365731239318848,16.784313201904297,16.672842025756836,0.7390446066856384,55.9900016784668,16.449586868286133,15.971288681030273,13.595115661621094,10.883309364318848,22.540000915527344,95.61000061035156,2.2809998989105225,6.357900142669678
2015-09-16,32.43384552001953,14.539812088012695,3.1627438068389893,46.36677932739258,12.318950653076172,12.202983856201172,14.744361877441406,36.754520416259766,8.115267753601074,0.7848688364028931,0.8437999486923218,2.4282987117767334,16.925317764282227,17.316543579101562,0.7537518739700317,56.22999954223633,16.833703994750977,16.463104248046875,14.077397346496582,10.941287994384766,21.350000381469727,95.41999816894531,2.302999973297119,6.360000133514404
2015-09-17,32.207969665527344,14.387948036193848,3.0301740169525146,46.2860107421875,12.189955711364746,12.068391799926758,14.640525817871094,36.001686096191406,8.138208389282227,0.809018611907959,0.8388067483901978,2.4862301349639893,16.720632553100586,17.253150939941406,0.7684593796730042,56.36000061035156,16.826961517333984,16.41133689880371,14.0513277053833,10.95785140991211,21.139999389648438,94.55000305175781,2.2170000076293945,6.360899925231934
2015-09-18,31.351158142089844,14.300019264221191,2.9165422916412354,45.45413589477539,11.762663841247559,11.724435806274414,13.8306245803833,35.114410400390625,7.753951549530029,0.8150559067726135,0.7888777852058411,2.404160499572754,16.156606674194336,16.872779846191406,0.7574289441108704,56.41999816894531,16.27437400817871,15.968121528625488,13.60815143585205,10.684526443481445,22.280000686645508,94.86000061035156,2.130000114440918,6.355999946594238
