min_confidence,coverage,committed_days,accuracy,acc_ci_low,acc_ci_high
0.0,1.0,2051,0.5548512920526573,0.5315689075792855,0.5802047781569966
0.03,0.8264261335933691,1695,0.56047197640118,0.5345744975228689,0.586983208531881
0.05,0.7396392003900536,1517,0.5675675675675675,0.5385616947722186,0.5965745440562514
0.08,0.5953193564115066,1221,0.5708435708435708,0.5421785421785422,0.6011466011466011
