dtc_row_id,dtc_order_no,ticket_row_id,ticket,true_outbound_ticket,label,truth_in_candidate,rule_score,rule_raw,rule_max_possible,rule_rank,score_gap_to_best,dtc_weight,ticket_weight,weight_abs_diff,weight_pct_diff,date_abs_days,date_signed_days,same_day,code_points,code_diff_points,desc_points,net_wt_points,net_wt_over_points,date_points,time_points,customer_points,customer_diff_points,price_points,model_probability
14,1477,201,1382,1426,0,0,0.0,-22.54,158.0,17.0,73.7,46900,29040,17860,0.3808102345415778,13,-13,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,7.46,0.003740891004565418
14,1477,192,1373,1426,0,0,0.0,-48.32,158.0,25.0,73.7,46900,45760,1140,0.024307036247334754,14,-14,0.0,0.0,-40.0,0.0,1.39,0.0,0.0,0.0,0.0,-15.0,5.29,0.0005964309213795694
15,1471,255,1421,1421,1,1,100.0,169.97,170.0,1.0,0.0,28440,28440,0,0.0,0,0,1.0,40.0,0.0,20.0,40.0,0.0,25.0,11.97,25.0,0.0,8.0,0.9852602307439154
15,1471,254,1419,1421,0,1,65.8,111.83,170.0,2.0,34.2,28440,15180,13260,0.46624472573839665,0,0,1.0,40.0,0.0,20.0,0.0,-15.0,25.0,8.83,25.0,0.0,8.0,0.41222428534135636
15,1471,231,1418,1421,0,1,58.9,93.0,158.0,3.0,41.1,28440,19820,8620,0.3030942334739803,1,-1,0.0,40.0,0.0,20.0,0.0,-15.0,15.0,0.0,25.0,0.0,8.0,0.3167396110406044
15,1471,258,1424,1421,0,1,0.0,-14.79,158.0,23.0,100.0,28440,28020,420,0.014767932489451477,1,1,0.0,0.0,-40.0,0.0,20.46,0.0,15.0,0.0,0.0,-15.0,4.75,0.1385764494612641
15,1471,293,1443,1421,0,1,51.3,81.0,158.0,5.0,48.7,28440,14240,14200,0.49929676511954996,6,6,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0,0.10266749553253363
15,1471,222,1406,1421,0,1,51.3,81.0,158.0,6.0,48.7,28440,15220,13220,0.4648382559774965,5,-5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0,0.09444672398385834
15,1471,224,1408,1421,0,1,51.3,81.0,158.0,8.0,48.7,28440,12280,16160,0.5682137834036568,5,-5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0,0.08978423354346925
15,1471,306,1460,1421,0,1,0.0,-30.0,158.0,14.0,100.0,28440,668,27772,0.9765119549929676,9,9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.06113283006925759
15,1471,304,1460,1421,0,1,0.0,-30.0,158.0,17.0,100.0,28440,1132,27308,0.960196905766526,9,9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.059745917122842614
15,1471,201,1382,1421,0,1,0.2,0.27,158.0,13.0,99.8,28440,29040,600,0.02109704641350211,12,-12,0.0,0.0,-40.0,0.0,7.81,0.0,0.0,0.0,25.0,0.0,7.46,0.05888859234609342
15,1471,303,1460,1421,0,1,0.0,-30.0,158.0,18.0,100.0,28440,618,27822,0.9782700421940929,9,9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.05883868637141004
15,1471,302,1452,1421,0,1,49.4,78.0,158.0,11.0,50.6,28440,11960,16480,0.5794655414908579,9,9,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0,0.05426639841997365
15,1471,272,1440,1421,0,1,0.0,-15.04,158.0,21.0,100.0,28440,38700,10260,0.36075949367088606,3,3,0.0,0.0,-40.0,0.0,0.0,-15.0,7.5,0.0,25.0,0.0,7.46,0.053047490812325
15,1471,266,1434,1421,0,1,53.1,83.87,158.0,4.0,46.9,28440,44420,15980,0.5618846694796061,3,3,0.0,40.0,0.0,20.0,0.0,-15.0,7.5,0.0,25.0,0.0,6.37,0.052633518821523013
15,1471,305,1460,1421,0,1,0.0,-26.34,158.0,15.0,100.0,28440,1140,27300,0.959915611814346,9,9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,3.66,0.04837246473661595
15,1471,265,1432,1421,0,1,0.0,-41.34,158.0,25.0,100.0,28440,29080,640,0.02250351617440225,2,2,0.0,0.0,-40.0,0.0,4.99,0.0,7.5,0.0,0.0,-15.0,1.17,0.045885334392766146
15,1471,307,1454,1421,0,1,0.0,-22.54,158.0,16.0,100.0,28440,22720,5720,0.2011251758087201,10,10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,7.46,0.04190387535823487
15,1471,228,1411,1421,0,1,0.0,-43.02,158.0,24.0,100.0,28440,27840,600,0.02109704641350211,4,-4,0.0,0.0,-40.0,0.0,7.81,0.0,3.0,0.0,0.0,-15.0,1.17,0.03131669388934667
15,1471,297,1446,1421,0,1,0.0,-31.52,158.0,20.0,100.0,28440,28900,460,0.01617440225035162,8,8,0.0,0.0,-40.0,0.0,17.65,0.0,0.0,0.0,0.0,-15.0,5.83,0.02586042299496848
15,1471,273,1438,1421,0,1,50.2,79.37,158.0,9.0,49.8,28440,47660,19220,0.6758087201125176,4,4,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,6.37,0.025141530125809854
15,1471,309,1459,1421,0,1,49.4,78.0,158.0,10.0,50.6,28440,33560,5120,0.180028129395218,13,13,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0,0.02231872966901123
15,1471,189,1370,1421,0,1,0.0,-25.25,158.0,22.0,100.0,28440,20980,7460,0.26230661040787623,14,-14,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75,0.0132002974237856
15,1471,187,1368,1421,0,1,0.0,-25.25,158.0,19.0,100.0,28440,14140,14300,0.5028129395218003,14,-14,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75,0.012526893611806873
15,1471,223,1407,1421,0,1,51.3,81.0,158.0,7.0,48.7,28440,56480,28040,0.9859353023909986,5,-5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0,0.006520854079228586
15,1471,221,1404,1421,0,1,22.2,35.03,158.0,12.0,77.8,28440,46440,18000,0.6329113924050633,5,-5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,0.0,-15.0,2.03,0.0007671847791681954
16,1470,254,1419,1419,1,1,100.0,169.99,170.0,1.0,0.0,15180,15180,0,0.0,0,0,1.0,40.0,0.0,20.0,40.0,0.0,25.0,11.99,25.0,0.0,8.0,0.9957728068191841
16,1470,222,1406,1419,0,1,86.1,136.0,158.0,2.0,13.900000000000006,15180,15220,40,0.002635046113306983,5,-5,0.0,40.0,0.0,20.0,40.0,0.0,3.0,0.0,25.0,0.0,8.0,0.9678128043628085
16,1470,231,1418,1419,0,1,58.9,93.0,158.0,4.0,41.1,15180,19820,4640,0.30566534914361,1,-1,0.0,40.0,0.0,20.0,0.0,-15.0,15.0,0.0,25.0,0.0,8.0,0.5251823670861796
16,1470,255,1421,1419,0,1,65.8,111.87,170.0,3.0,34.2,15180,28440,13260,0.8735177865612648,0,0,1.0,40.0,0.0,20.0,0.0,-15.0,25.0,8.87,25.0,0.0,8.0,0.41957329321901626
16,1470,293,1443,1419,0,1,51.3,81.0,158.0,6.0,48.7,15180,14240,940,0.061923583662714096,6,6,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0,0.31894188341810065
16,1470,224,1408,1419,0,1,51.3,81.0,158.0,8.0,48.7,15180,12280,2900,0.19104084321475626,5,-5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0,0.2895969625268685
16,1470,303,1460,1419,0,1,0.0,-30.0,158.0,16.0,100.0,15180,618,14562,0.9592885375494071,9,9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.2082310373401241
16,1470,304,1460,1419,0,1,0.0,-30.0,158.0,17.0,100.0,15180,1132,14048,0.9254281949934123,9,9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.20762575859899313
16,1470,306,1460,1419,0,1,0.0,-30.0,158.0,19.0,100.0,15180,668,14512,0.9559947299077733,9,9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.20341817179376948
16,1470,302,1452,1419,0,1,49.4,78.0,158.0,10.0,50.6,15180,11960,3220,0.21212121212121213,9,9,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0,0.1932284184331675
16,1470,305,1460,1419,0,1,0.0,-26.34,158.0,18.0,100.0,15180,1140,14040,0.924901185770751,9,9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,3.66,0.1690253483036833
16,1470,307,1454,1419,0,1,0.0,-22.54,158.0,20.0,100.0,15180,22720,7540,0.49670619235836627,10,10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,7.46,0.06739339065661466
16,1470,272,1440,1419,0,1,0.0,-15.04,158.0,13.0,100.0,15180,38700,23520,1.5494071146245059,3,3,0.0,0.0,-40.0,0.0,0.0,-15.0,7.5,0.0,25.0,0.0,7.46,0.05082486477829769
16,1470,187,1368,1419,0,1,0.0,-25.25,158.0,21.0,100.0,15180,14140,1040,0.06851119894598155,14,-14,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75,0.04889173995964906
16,1470,266,1434,1419,0,1,53.1,83.87,158.0,5.0,46.9,15180,44420,29240,1.9262187088274045,3,3,0.0,40.0,0.0,20.0,0.0,-15.0,7.5,0.0,25.0,0.0,6.37,0.04623051537166278
16,1470,189,1370,1419,0,1,0.0,-25.25,158.0,14.0,100.0,15180,20980,5800,0.3820816864295125,14,-14,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75,0.02961541321461415
16,1470,273,1438,1419,0,1,50.2,79.37,158.0,9.0,49.8,15180,47660,32480,2.13965744400527,4,4,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,6.37,0.022208258524892013
16,1470,309,1459,1419,0,1,49.4,78.0,158.0,11.0,50.6,15180,33560,18380,1.2108036890645586,13,13,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0,0.019568233891998202
16,1470,201,1382,1419,0,1,0.0,-22.54,158.0,15.0,100.0,15180,29040,13860,0.9130434782608695,12,-12,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,7.46,0.015953586337036283
16,1470,223,1407,1419,0,1,51.3,81.0,158.0,7.0,48.7,15180,56480,41300,2.72068511198946,5,-5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0,0.005737420756787234
16,1470,221,1404,1419,0,1,22.2,35.03,158.0,12.0,77.8,15180,46440,31260,2.059288537549407,5,-5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,0.0,-15.0,2.03,0.0006758668579741564
17,1457,231,1418,1418,1,1,100.0,169.93,170.0,1.0,0.0,19820,19820,0,0.0,0,0,1.0,40.0,0.0,20.0,40.0,0.0,25.0,11.93,25.0,0.0,8.0,0.9934253097304617
17,1457,254,1419,1418,0,1,58.9,93.0,158.0,3.0,41.1,19820,15180,4640,0.2341069626639758,1,1,0.0,40.0,0.0,20.0,0.0,-15.0,15.0,0.0,25.0,0.0,8.0,0.5364408436296585
17,1457,255,1421,1418,0,1,58.9,93.0,158.0,2.0,41.1,19820,28440,8620,0.43491422805247226,1,1,0.0,40.0,0.0,20.0,0.0,-15.0,15.0,0.0,25.0,0.0,8.0,0.3352596645351049
17,1457,222,1406,1418,0,1,51.3,81.0,158.0,4.0,48.7,19820,15220,4600,0.23208879919273462,4,-4,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0,0.24612092210214429
17,1457,224,1408,1418,0,1,51.3,81.0,158.0,5.0,48.7,19820,12280,7540,0.38042381432896066,4,-4,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0,0.23768087373240648
17,1457,293,1443,1418,0,1,51.3,81.0,158.0,7.0,48.7,19820,14240,5580,0.2815338042381433,7,7,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0,0.1953527491347997
17,1457,292,1442,1418,0,1,0.0,-25.7,158.0,17.0,100.0,19820,20060,240,0.012108980827447022,7,7,0.0,0.0,-40.0,0.0,25.78,0.0,3.0,0.0,0.0,-15.0,0.52,0.16140367398791836
17,1457,303,1460,1418,0,1,0.0,-30.0,158.0,13.0,100.0,19820,618,19202,0.9688193743693239,10,10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.12442677589376466
17,1457,304,1460,1418,0,1,0.0,-30.0,158.0,14.0,100.0,19820,1132,18688,0.9428859737638748,10,10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.12402146152006889
17,1457,306,1460,1418,0,1,0.0,-30.0,158.0,16.0,100.0,19820,668,19152,0.9662966700302724,10,10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.12125372914293481
17,1457,302,1452,1418,0,1,49.4,78.0,158.0,10.0,50.6,19820,11960,7860,0.39656912209889,10,10,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0,0.11146318680515616
17,1457,305,1460,1418,0,1,0.0,-26.34,158.0,15.0,100.0,19820,1140,18680,0.9424823410696267,10,10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,3.66,0.09902173522686392
17,1457,307,1454,1418,0,1,0.0,-22.54,158.0,27.0,100.0,19820,22720,2900,0.14631685166498487,11,11,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,7.46,0.057107854049002635
17,1457,272,1440,1418,0,1,0.0,-19.54,158.0,12.0,100.0,19820,38700,18880,0.9525731584258325,4,4,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,7.46,0.04032002477404977
17,1457,187,1368,1418,0,1,0.0,-25.25,158.0,22.0,100.0,19820,14140,5680,0.2865792129162462,13,-13,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75,0.036390498759135144
17,1457,181,1386,1418,0,1,0.0,-30.0,158.0,19.0,100.0,19820,366,19454,0.9815338042381433,14,-14,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.0356420348212626
17,1457,189,1370,1418,0,1,0.0,-25.25,158.0,21.0,100.0,19820,20980,1160,0.05852674066599395,13,-13,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75,0.034973925062770646
17,1457,185,1386,1418,0,1,0.0,-30.0,158.0,23.0,100.0,19820,1182,18638,0.9403632694248234,14,-14,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.034622158421630994
17,1457,183,1386,1418,0,1,0.0,-30.0,158.0,25.0,100.0,19820,2706,17114,0.8634712411705349,14,-14,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.03457617884685777
17,1457,184,1386,1418,0,1,0.0,-30.0,158.0,24.0,100.0,19820,638,19182,0.9678102926337033,14,-14,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.034068860143201235
17,1457,182,1386,1418,0,1,0.0,-30.0,158.0,26.0,100.0,19820,263,19557,0.9867305751765894,14,-14,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.03326744081758276
17,1457,266,1434,1418,0,1,50.2,79.37,158.0,9.0,49.8,19820,44420,24600,1.24117053481332,4,4,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,6.37,0.03224353629299041
17,1457,180,1367,1418,0,1,0.0,-25.25,158.0,18.0,100.0,19820,22600,2780,0.14026236125126135,14,-14,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75,0.025212894084753606
17,1457,273,1438,1418,0,1,50.2,79.37,158.0,8.0,49.8,19820,47660,27840,1.4046417759838548,5,5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,6.37,0.020256890515371304
17,1457,201,1382,1418,0,1,0.0,-22.54,158.0,20.0,100.0,19820,29040,9220,0.4651866801210898,11,-11,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,7.46,0.0192782258121155
17,1457,223,1407,1418,0,1,51.3,81.0,158.0,6.0,48.7,19820,56480,36660,1.8496468213925328,4,-4,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0,0.007395210819741966
17,1457,221,1404,1418,0,1,22.2,35.03,158.0,11.0,77.8,19820,46440,26620,1.343087790110999,4,-4,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,0.0,-15.0,2.03,0.0008715796338541165
18,1451,227,1410,1410,1,1,99.6,169.36,170.0,1.0,0.0,32820,32820,0,0.0,0,0,1.0,40.0,0.0,20.0,40.0,0.0,25.0,11.36,25.0,0.0,8.0,0.9769268474751466
18,1451,225,1409,1410,0,1,70.3,119.43,170.0,2.0,29.299999999999997,32820,32960,140,0.0042656916514320535,0,0,1.0,40.0,0.0,20.0,40.0,0.0,25.0,5.34,0.0,-15.0,4.09,0.5166171303695856
18,1451,220,1400,1410,0,1,65.9,104.09,158.0,4.0,33.69999999999999,32820,32900,80,0.002437538086532602,1,-1,0.0,40.0,0.0,20.0,40.0,0.0,15.0,0.0,0.0,-15.0,4.09,0.4698877752726305
18,1451,263,1430,1410,0,1,67.6,106.83,158.0,3.0,32.0,32820,32200,620,0.018890920170627667,6,6,0.0,40.0,0.0,20.0,12.22,0.0,3.0,0.0,25.0,0.0,6.61,0.41210805742028017
18,1451,228,1411,1410,0,1,3.8,6.46,170.0,18.0,95.8,32820,27840,4980,0.15173674588665448,0,0,1.0,0.0,-40.0,0.0,0.0,-15.0,25.0,11.46,25.0,0.0,0.0,0.32622029440150174
18,1451,230,1413,1410,0,1,3.8,6.49,170.0,19.0,95.8,32820,27180,5640,0.17184643510054845,0,0,1.0,0.0,-40.0,0.0,0.0,-15.0,25.0,11.49,25.0,0.0,0.0,0.3226771105666568
18,1451,215,1394,1410,0,1,0.0,-6.52,158.0,20.0,99.6,32820,33240,420,0.012797074954296161,2,-2,0.0,0.0,-40.0,0.0,24.41,0.0,7.5,0.0,0.0,0.0,1.57,0.27011047155100765
18,1451,219,1399,1410,0,1,53.2,84.11,158.0,5.0,46.39999999999999,32820,29180,3640,0.11090798293723339,2,-2,0.0,40.0,0.0,20.0,0.0,-15.0,7.5,0.0,25.0,0.0,6.61,0.16098293486302137
18,1451,229,1412,1410,0,1,6.4,10.95,170.0,17.0,93.19999999999999,32820,44380,11560,0.352224253503961,0,0,1.0,0.0,-40.0,0.0,0.0,-15.0,25.0,11.48,25.0,0.0,4.47,0.11119204242630311
18,1451,258,1424,1410,0,1,50.4,79.61,158.0,8.0,49.199999999999996,32820,28020,4800,0.14625228519195613,5,5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,6.61,0.09325267828951951
18,1451,265,1432,1410,0,1,0.0,-27.0,158.0,29.0,99.6,32820,29080,3740,0.11395490554539915,6,6,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.0,0.07949179340637445
18,1451,271,1439,1410,0,1,50.4,79.61,158.0,6.0,49.199999999999996,32820,34680,1860,0.056672760511883,7,7,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,6.61,0.0635987024212869
18,1451,269,1437,1410,0,1,50.4,79.61,158.0,7.0,49.199999999999996,32820,34780,1960,0.05971968312004875,7,7,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,6.61,0.0623935031547633
18,1451,270,1444,1410,0,1,0.0,-26.69,158.0,27.0,99.6,32820,18080,14740,0.44911639244363194,7,7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.31,0.061052574318296235
18,1451,267,1435,1410,0,1,0.0,-23.54,158.0,26.0,99.6,32820,30860,1960,0.05971968312004875,7,7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,3.46,0.05855035104923872
18,1451,264,1431,1410,0,1,0.0,-20.86,158.0,30.0,99.6,32820,8620,24200,0.7373552711761121,6,6,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,6.14,0.042473094774767337
18,1451,295,1445,1410,0,1,48.5,76.61,158.0,9.0,51.099999999999994,32820,34040,1220,0.03717245581962218,11,11,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,6.61,0.03213552271320484
18,1451,204,1388,1410,0,1,0.0,-22.53,158.0,32.0,99.6,32820,40340,7520,0.2291285801340646,4,-4,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,4.47,0.03202094735987255
18,1451,296,1450,1410,0,1,0.0,-30.0,158.0,24.0,99.6,32820,24820,8000,0.2437538086532602,12,12,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.03081538621535661
18,1451,300,1449,1410,0,1,0.0,-30.0,158.0,23.0,99.6,32820,34120,1300,0.039609993906154786,12,12,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.029984624137034385
18,1451,292,1442,1410,0,1,0.0,-25.53,158.0,25.0,99.6,32820,20060,12760,0.38878732480195005,10,10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.47,0.028927354149223886
18,1451,301,1451,1410,0,1,0.0,-25.53,158.0,22.0,99.6,32820,25600,7220,0.21998781230956735,13,13,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.47,0.020512552297771554
18,1451,194,1378,1410,0,1,0.0,-30.0,158.0,21.0,99.6,32820,39540,6720,0.20475319926873858,9,-9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.017804576209291316
18,1451,259,1427,1410,0,1,0.0,-22.53,158.0,31.0,99.6,32820,46900,14080,0.42900670322973794,5,5,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,4.47,0.01737361587663439
18,1451,191,1372,1410,0,1,0.0,-25.53,158.0,33.0,99.6,32820,34200,1380,0.04204753199268738,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.47,0.016769743462229696
18,1451,195,1379,1410,0,1,0.0,-30.0,158.0,28.0,99.6,32820,40300,7480,0.2279098110907983,9,-9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.015375269038328115
18,1451,190,1371,1410,0,1,0.0,-30.0,158.0,34.0,99.6,32820,38860,6040,0.18403412553321147,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0,0.013807666618025394
18,1451,217,1396,1410,0,1,23.7,37.5,158.0,11.0,75.89999999999999,32820,327,32493,0.990036563071298,2,-2,0.0,40.0,0.0,20.0,0.0,-15.0,7.5,0.0,0.0,-15.0,0.0,0.005655010669829215
18,1451,257,1423,1410,0,1,23.5,37.09,158.0,12.0,76.1,32820,30760,2060,0.0627666057282145,5,5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,0.0,-15.0,4.09,0.0037289246479203235
18,1451,205,1385,1410,0,1,20.9,33.0,158.0,14.0,78.69999999999999,32820,46,32774,0.9985984156002438,4,-4,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,0.0,-15.0,0.0,0.0029350041351084988
18,1451,297,1446,1410,0,1,19.2,30.31,158.0,15.0,80.39999999999999,32820,28900,3920,0.1194393662400975,12,12,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,0.0,-15.0,0.31,0.0012801954211813784
18,1451,198,1377,1410,0,1,19.0,30.0,158.0,16.0,80.6,32820,25,32795,0.9992382693479586,9,-9,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,0.0,-15.0,0.0,0.0009158390256720937
18,1451,305,1460,1410,0,1,24.0,37.87,158.0,10.0,75.6,32820,1140,31680,0.9652650822669104,13,13,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,0.0,-15.0,7.87,0.0005746035946277266
18,1451,193,1374,1410,0,1,21.6,34.09,158.0,13.0,78.0,32820,40880,8060,0.24558196221815967,9,-9,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,0.0,-15.0,4.09,0.000498731870369949
19,1449,230,1413,1413,1,1,100.0,169.99,170.0,1.0,0.0,27180,27180,0,0.0,0,0,1.0,40.0,0.0,20.0,40.0,0.0,25.0,11.99,25.0,0.0,8.0,0.986915654872667
19,1449,228,1411,1413,0,1,77.3,131.39,170.0,2.0,22.700000000000003,27180,27840,660,0.024282560706401765,0,0,1.0,40.0,0.0,20.0,1.43,0.0,25.0,11.96,25.0,0.0,8.0,0.7651718389895066
19,1449,227,1410,1413,0,1,4.0,6.86,170.0,15.0,96.0,27180,32820,5640,0.20750551876379691,0,0,1.0,0.0,-40.0,0.0,0.0,-15.0,25.0,11.86,25.0,0.0,0.0,0.3398289044789625
19,1449,219,1399,1413,0,1,0.0,-22.5,158.0,23.0,100.0,27180,29180,2000,0.07358351729212656,2,-2,0.0,0.0,-40.0,0.0,0.0,-15.0,7.5,0.0,25.0,0.0,0.0,0.20175459452016775
19,1449,258,1424,1413,0,1,0.0,-27.0,158.0,27.0,100.0,27180,28020,840,0.03090507726269316,5,5,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.0,0.1425407001795295
19,1449,229,1412,1413,0,1,4.1,6.98,170.0,14.0,95.9,27180,44380,17200,0.6328182487122884,0,0,1.0,0.0,-40.0,0.0,0.0,-15.0,25.0,11.98,25.0,0.0,0.0,0.1363218868304459
19,1449,265,1432,1413,0,1,51.3,81.0,158.0,3.0,48.7,27180,29080,1900,0.06990434142752024,6,6,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0,0.11370784465968951
19,1449,264,1431,1413,0,1,0.0,-26.97,158.0,24.0,100.0,27180,8620,18560,0.6828550404709345,6,6,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.03,0.11360217365271617
19,1449,270,1444,1413,0,1,0.0,-22.84,158.0,21.0,100.0,27180,18080,9100,0.33480500367917587,7,7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,4.16,0.08836154922419104
19,1449,263,1430,1413,0,1,0.0,-27.0,158.0,25.0,100.0,27180,32200,5020,0.18469462840323767,6,6,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.0,0.08635692696834414
19,1449,267,1435,1413,0,1,0.0,-25.08,158.0,22.0,100.0,27180,30860,3680,0.13539367181751288,7,7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,1.92,0.07820276995814265
