dtc_row_id,dtc_order_no,ticket_row_id,ticket,true_outbound_ticket,label,truth_in_candidate,rule_score,rule_raw,rule_max_possible,rule_rank,score_gap_to_best,dtc_weight,ticket_weight,weight_abs_diff,weight_pct_diff,date_abs_days,date_signed_days,same_day,code_points,code_diff_points,desc_points,net_wt_points,net_wt_over_points,date_points,time_points,customer_points,customer_diff_points,price_points
20,1448,296,1450,1412,0,1,0.0,-30.0,158.0,12.0,100.0,44380,24820,19560,0.44073907165389814,12,12,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
20,1448,295,1445,1412,0,1,0.0,-27.52,158.0,13.0,100.0,44380,34040,10340,0.23298783235691753,11,11,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,2.48
20,1448,271,1439,1412,0,1,0.0,-24.52,158.0,14.0,100.0,44380,34680,9700,0.21856692203695358,7,7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,2.48
20,1448,270,1444,1412,0,1,0.0,-27.0,158.0,15.0,100.0,44380,18080,26300,0.5926092834610185,7,7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.0
20,1448,269,1437,1412,0,1,0.0,-24.52,158.0,16.0,100.0,44380,34780,9600,0.21631365479945922,7,7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,2.48
20,1448,190,1371,1412,0,1,0.0,-30.0,158.0,17.0,100.0,44380,38860,5520,0.12438035150968905,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
20,1448,266,1434,1412,0,1,0.0,-11.65,158.0,18.0,100.0,44380,44420,40,0.0009013068949977468,7,7,0.0,0.0,-40.0,0.0,40.0,0.0,3.0,0.0,0.0,-15.0,0.35
20,1448,265,1432,1412,0,1,0.0,-27.0,158.0,19.0,100.0,44380,29080,15300,0.34474988733663814,6,6,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.0
20,1448,264,1431,1412,0,1,0.0,-25.06,158.0,20.0,100.0,44380,8620,35760,0.8057683641279856,6,6,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,1.94
20,1448,258,1424,1412,0,1,0.0,-24.52,158.0,21.0,100.0,44380,28020,16360,0.36863452005407843,5,5,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,2.48
20,1448,219,1399,1412,0,1,0.0,-20.02,158.0,22.0,100.0,44380,29180,15200,0.3424966200991438,2,-2,0.0,0.0,-40.0,0.0,0.0,-15.0,7.5,0.0,25.0,0.0,2.48
20,1448,195,1379,1412,0,1,0.0,-30.0,158.0,23.0,100.0,44380,40300,4080,0.09193330328977016,9,-9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
20,1448,194,1378,1412,0,1,0.0,-30.0,158.0,24.0,100.0,44380,39540,4840,0.10905813429472735,9,-9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
20,1448,263,1430,1412,0,1,0.0,-24.52,158.0,25.0,100.0,44380,32200,12180,0.2744479495268139,6,6,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,2.48
21,1447,228,1411,1411,1,1,100.0,169.99,170.0,1.0,0.0,27840,27840,0,0.0,0,0,1.0,40.0,0.0,20.0,40.0,0.0,25.0,11.99,25.0,0.0,8.0
21,1447,230,1413,1411,0,1,78.0,132.56,170.0,2.0,22.0,27840,27180,660,0.023706896551724137,0,0,1.0,40.0,0.0,20.0,2.59,0.0,25.0,11.97,25.0,0.0,8.0
21,1447,265,1432,1411,0,1,51.3,81.0,158.0,3.0,48.7,27840,29080,1240,0.04454022988505747,6,6,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0
21,1447,300,1449,1411,0,1,49.4,78.0,158.0,4.0,50.6,27840,34120,6280,0.22557471264367815,12,12,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0
21,1447,194,1378,1411,0,1,49.4,78.0,158.0,5.0,50.6,27840,39540,11700,0.4202586206896552,9,-9,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0
21,1447,195,1379,1411,0,1,49.4,78.0,158.0,6.0,50.6,27840,40300,12460,0.4475574712643678,9,-9,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0
21,1447,190,1371,1411,0,1,49.4,78.0,158.0,7.0,50.6,27840,38860,11020,0.3958333333333333,10,-10,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0
21,1447,296,1450,1411,0,1,49.4,78.0,158.0,8.0,50.6,27840,24820,3020,0.10847701149425287,12,12,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0
21,1447,213,1393,1411,0,1,23.9,37.72,158.0,9.0,76.1,27840,37700,9860,0.3541666666666667,3,-3,0.0,40.0,0.0,20.0,0.0,-15.0,7.5,0.0,0.0,-15.0,0.22
21,1447,218,1398,1411,0,1,23.9,37.72,158.0,10.0,76.1,27840,42100,14260,0.5122126436781609,2,-2,0.0,40.0,0.0,20.0,0.0,-15.0,7.5,0.0,0.0,-15.0,0.22
21,1447,188,1369,1411,0,1,19.1,30.22,158.0,11.0,80.9,27840,38560,10720,0.3850574712643678,10,-10,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,0.0,-15.0,0.22
21,1447,202,1383,1411,0,1,19.1,30.22,158.0,12.0,80.9,27840,40960,13120,0.47126436781609193,8,-8,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,0.0,-15.0,0.22
21,1447,200,1376,1411,0,1,19.1,30.22,158.0,13.0,80.9,27840,36760,8920,0.3204022988505747,8,-8,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,0.0,-15.0,0.22
21,1447,258,1424,1411,0,1,15.9,25.07,158.0,14.0,84.1,27840,28020,180,0.00646551724137931,5,5,0.0,0.0,-40.0,0.0,37.07,0.0,3.0,0.0,25.0,0.0,0.0
21,1447,227,1410,1411,0,1,4.1,6.89,170.0,15.0,95.9,27840,32820,4980,0.1788793103448276,0,0,1.0,0.0,-40.0,0.0,0.0,-15.0,25.0,11.89,25.0,0.0,0.0
21,1447,229,1412,1411,0,1,4.1,6.99,170.0,16.0,95.9,27840,44380,16540,0.5941091954022989,0,0,1.0,0.0,-40.0,0.0,0.0,-15.0,25.0,11.99,25.0,0.0,0.0
21,1447,269,1437,1411,0,1,0.0,-27.0,158.0,17.0,100.0,27840,34780,6940,0.2492816091954023,7,7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.0
21,1447,292,1442,1411,0,1,0.0,-30.0,158.0,18.0,100.0,27840,20060,7780,0.27945402298850575,10,10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
21,1447,271,1439,1411,0,1,0.0,-27.0,158.0,19.0,100.0,27840,34680,6840,0.24568965517241378,7,7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.0
21,1447,270,1444,1411,0,1,0.0,-22.84,158.0,20.0,100.0,27840,18080,9760,0.3505747126436782,7,7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,4.16
21,1447,295,1445,1411,0,1,0.0,-30.0,158.0,21.0,100.0,27840,34040,6200,0.22270114942528735,11,11,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
21,1447,255,1421,1411,0,1,0.0,-42.73,158.0,22.0,100.0,27840,28440,600,0.021551724137931036,4,4,0.0,0.0,-40.0,0.0,6.9,0.0,3.0,0.0,0.0,-15.0,2.37
21,1447,267,1435,1411,0,1,0.0,-25.08,158.0,23.0,100.0,27840,30860,3020,0.10847701149425287,7,7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,1.92
21,1447,264,1431,1411,0,1,0.0,-26.97,158.0,24.0,100.0,27840,8620,19220,0.6903735632183908,6,6,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.03
21,1447,263,1430,1411,0,1,0.0,-27.0,158.0,25.0,100.0,27840,32200,4360,0.15660919540229884,6,6,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.0
21,1447,259,1427,1411,0,1,0.0,-27.0,158.0,26.0,100.0,27840,46900,19060,0.6846264367816092,5,5,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.0
21,1447,219,1399,1411,0,1,0.0,-22.5,158.0,27.0,100.0,27840,29180,1340,0.048132183908045974,2,-2,0.0,0.0,-40.0,0.0,0.0,-15.0,7.5,0.0,25.0,0.0,0.0
21,1447,204,1388,1411,0,1,0.0,-27.0,158.0,28.0,100.0,27840,40340,12500,0.4489942528735632,4,-4,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.0
21,1447,191,1372,1411,0,1,0.0,-30.0,158.0,29.0,100.0,27840,34200,6360,0.22844827586206898,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
21,1447,301,1451,1411,0,1,0.0,-30.0,158.0,30.0,100.0,27840,25600,2240,0.08045977011494253,13,13,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
22,1445,224,1408,1408,1,1,100.0,169.99,170.0,1.0,0.0,12280,12280,0,0.0,0,0,1.0,40.0,0.0,20.0,40.0,0.0,25.0,11.99,25.0,0.0,8.0
22,1445,223,1407,1408,0,1,67.6,114.98,170.0,2.0,32.400000000000006,12280,56480,44200,3.599348534201954,0,0,1.0,40.0,0.0,20.0,0.0,-15.0,25.0,11.98,25.0,0.0,8.0
22,1445,222,1406,1408,0,1,66.2,112.47,170.0,3.0,33.8,12280,15220,2940,0.23941368078175895,0,0,1.0,40.0,0.0,20.0,0.0,-15.0,25.0,9.47,25.0,0.0,8.0
22,1445,255,1421,1408,0,1,51.3,81.0,158.0,4.0,48.7,12280,28440,16160,1.3159609120521172,5,5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0
22,1445,254,1419,1408,0,1,51.3,81.0,158.0,5.0,48.7,12280,15180,2900,0.23615635179153094,5,5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0
22,1445,231,1418,1408,0,1,51.3,81.0,158.0,6.0,48.7,12280,19820,7540,0.6140065146579805,4,4,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0
22,1445,293,1443,1408,0,1,49.4,78.0,158.0,7.0,50.6,12280,14240,1960,0.15960912052117263,11,11,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0
22,1445,273,1438,1408,0,1,48.3,76.37,158.0,8.0,51.7,12280,47660,35380,2.8811074918566777,9,9,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,6.37
22,1445,266,1434,1408,0,1,48.3,76.37,158.0,9.0,51.7,12280,44420,32140,2.6172638436482085,8,8,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,6.37
22,1445,221,1404,1408,0,1,37.7,64.08,170.0,10.0,62.3,12280,46440,34160,2.781758957654723,0,0,1.0,40.0,0.0,20.0,0.0,-15.0,25.0,7.05,0.0,-15.0,2.03
22,1445,180,1367,1408,0,1,0.0,-25.25,158.0,11.0,100.0,12280,22600,10320,0.8403908794788274,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75
22,1445,201,1382,1408,0,1,0.0,-19.54,158.0,12.0,100.0,12280,29040,16760,1.3648208469055374,7,-7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,7.46
22,1445,189,1370,1408,0,1,0.0,-25.25,158.0,13.0,100.0,12280,20980,8700,0.7084690553745928,9,-9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75
22,1445,187,1368,1408,0,1,0.0,-25.25,158.0,14.0,100.0,12280,14140,1860,0.15146579804560262,9,-9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75
22,1445,185,1386,1408,0,1,0.0,-30.0,158.0,15.0,100.0,12280,1182,11098,0.9037459283387622,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
22,1445,184,1386,1408,0,1,0.0,-30.0,158.0,16.0,100.0,12280,638,11642,0.9480456026058632,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
22,1445,183,1386,1408,0,1,0.0,-30.0,158.0,17.0,100.0,12280,2706,9574,0.779641693811075,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
22,1445,182,1386,1408,0,1,0.0,-30.0,158.0,18.0,100.0,12280,263,12017,0.9785830618892508,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
22,1445,272,1440,1408,0,1,0.0,-22.54,158.0,19.0,100.0,12280,38700,26420,2.1514657980456025,8,8,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,7.46
22,1445,181,1386,1408,0,1,0.0,-30.0,158.0,20.0,100.0,12280,366,11914,0.9701954397394137,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
22,1445,179,1365,1408,0,1,0.0,-25.25,158.0,21.0,100.0,12280,25760,13480,1.0977198697068404,13,-13,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75
23,1444,223,1407,1407,1,1,100.0,169.99,170.0,1.0,0.0,56480,56480,0,0.0,0,0,1.0,40.0,0.0,20.0,40.0,0.0,25.0,11.99,25.0,0.0,8.0
23,1444,224,1408,1407,0,1,67.6,115.0,170.0,2.0,32.400000000000006,56480,12280,44200,0.7825779036827195,0,0,1.0,40.0,0.0,20.0,0.0,-15.0,25.0,12.0,25.0,0.0,8.0
23,1444,222,1406,1407,0,1,66.2,112.48,170.0,3.0,33.8,56480,15220,41260,0.7305240793201133,0,0,1.0,40.0,0.0,20.0,0.0,-15.0,25.0,9.48,25.0,0.0,8.0
23,1444,255,1421,1407,0,1,51.3,81.0,158.0,4.0,48.7,56480,28440,28040,0.4964589235127479,5,5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0
23,1444,254,1419,1407,0,1,51.3,81.0,158.0,5.0,48.7,56480,15180,41300,0.7312322946175638,5,5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0
23,1444,231,1418,1407,0,1,51.3,81.0,158.0,6.0,48.7,56480,19820,36660,0.6490793201133145,4,4,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0
23,1444,293,1443,1407,0,1,49.4,78.0,158.0,7.0,50.6,56480,14240,42240,0.7478753541076487,11,11,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0
23,1444,273,1438,1407,0,1,48.3,76.37,158.0,8.0,51.7,56480,47660,8820,0.1561614730878187,9,9,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,6.37
23,1444,266,1434,1407,0,1,48.3,76.37,158.0,9.0,51.7,56480,44420,12060,0.21352691218130312,8,8,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,6.37
23,1444,221,1404,1407,0,1,37.7,64.09,170.0,10.0,62.3,56480,46440,10040,0.17776203966005666,0,0,1.0,40.0,0.0,20.0,0.0,-15.0,25.0,7.06,0.0,-15.0,2.03
23,1444,180,1367,1407,0,1,0.0,-25.25,158.0,11.0,100.0,56480,22600,33880,0.5998583569405099,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75
23,1444,201,1382,1407,0,1,0.0,-19.54,158.0,12.0,100.0,56480,29040,27440,0.48583569405099153,7,-7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,7.46
23,1444,189,1370,1407,0,1,0.0,-25.25,158.0,13.0,100.0,56480,20980,35500,0.6285410764872521,9,-9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75
23,1444,187,1368,1407,0,1,0.0,-25.25,158.0,14.0,100.0,56480,14140,42340,0.7496458923512748,9,-9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75
23,1444,185,1386,1407,0,1,0.0,-30.0,158.0,15.0,100.0,56480,1182,55298,0.9790722379603399,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
23,1444,184,1386,1407,0,1,0.0,-30.0,158.0,16.0,100.0,56480,638,55842,0.9887039660056657,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
23,1444,183,1386,1407,0,1,0.0,-30.0,158.0,17.0,100.0,56480,2706,53774,0.9520892351274788,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
23,1444,182,1386,1407,0,1,0.0,-30.0,158.0,18.0,100.0,56480,263,56217,0.9953434844192635,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
23,1444,272,1440,1407,0,1,0.0,-22.54,158.0,19.0,100.0,56480,38700,17780,0.3148016997167139,8,8,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,7.46
23,1444,181,1386,1407,0,1,0.0,-30.0,158.0,20.0,100.0,56480,366,56114,0.9935198300283287,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
23,1444,179,1365,1407,0,1,0.0,-25.25,158.0,21.0,100.0,56480,25760,30720,0.5439093484419264,13,-13,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75
24,1442,222,1406,1406,1,1,100.0,169.99,170.0,1.0,0.0,15220,15220,0,0.0,0,0,1.0,40.0,0.0,20.0,40.0,0.0,25.0,11.99,25.0,0.0,8.0
24,1442,254,1419,1406,0,1,86.1,136.0,158.0,2.0,13.900000000000006,15220,15180,40,0.002628120893561104,5,5,0.0,40.0,0.0,20.0,40.0,0.0,3.0,0.0,25.0,0.0,8.0
24,1442,224,1408,1406,0,1,66.2,112.49,170.0,3.0,33.8,15220,12280,2940,0.19316688567674112,0,0,1.0,40.0,0.0,20.0,0.0,-15.0,25.0,9.49,25.0,0.0,8.0
24,1442,223,1407,1406,0,1,66.2,112.5,170.0,4.0,33.8,15220,56480,41260,2.7109067017082786,0,0,1.0,40.0,0.0,20.0,0.0,-15.0,25.0,9.5,25.0,0.0,8.0
24,1442,255,1421,1406,0,1,51.3,81.0,158.0,5.0,48.7,15220,28440,13220,0.8685939553219448,5,5,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0
24,1442,231,1418,1406,0,1,51.3,81.0,158.0,6.0,48.7,15220,19820,4600,0.30223390275952694,4,4,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0
24,1442,293,1443,1406,0,1,49.4,78.0,158.0,7.0,50.6,15220,14240,980,0.06438896189224705,11,11,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0
24,1442,273,1438,1406,0,1,48.3,76.37,158.0,8.0,51.7,15220,47660,32440,2.131406044678055,9,9,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,6.37
24,1442,266,1434,1406,0,1,48.3,76.37,158.0,9.0,51.7,15220,44420,29200,1.9185282522996059,8,8,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,6.37
24,1442,221,1404,1406,0,1,39.2,66.6,170.0,10.0,60.8,15220,46440,31220,2.0512483574244413,0,0,1.0,40.0,0.0,20.0,0.0,-15.0,25.0,9.57,0.0,-15.0,2.03
24,1442,180,1367,1406,0,1,0.0,-25.25,158.0,11.0,100.0,15220,22600,7380,0.48488830486202367,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75
24,1442,201,1382,1406,0,1,0.0,-19.54,158.0,12.0,100.0,15220,29040,13820,0.9080157687253614,7,-7,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,7.46
24,1442,189,1370,1406,0,1,0.0,-25.25,158.0,13.0,100.0,15220,20980,5760,0.37844940867279897,9,-9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75
24,1442,187,1368,1406,0,1,0.0,-25.25,158.0,14.0,100.0,15220,14140,1080,0.07095926412614981,9,-9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75
24,1442,185,1386,1406,0,1,0.0,-30.0,158.0,15.0,100.0,15220,1182,14038,0.9223390275952694,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
24,1442,184,1386,1406,0,1,0.0,-30.0,158.0,16.0,100.0,15220,638,14582,0.9580814717477004,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
24,1442,183,1386,1406,0,1,0.0,-30.0,158.0,17.0,100.0,15220,2706,12514,0.8222076215505913,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
24,1442,182,1386,1406,0,1,0.0,-30.0,158.0,18.0,100.0,15220,263,14957,0.9827201051248358,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
24,1442,272,1440,1406,0,1,0.0,-22.54,158.0,19.0,100.0,15220,38700,23480,1.542706964520368,8,8,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,7.46
24,1442,181,1386,1406,0,1,0.0,-30.0,158.0,20.0,100.0,15220,366,14854,0.9759526938239159,10,-10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
24,1442,179,1365,1406,0,1,0.0,-25.25,158.0,21.0,100.0,15220,25760,10540,0.6925098554533509,13,-13,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,4.75
25,1432,204,1388,1388,1,1,100.0,169.99,170.0,1.0,0.0,40340,40340,0,0.0,0,0,1.0,40.0,0.0,20.0,40.0,0.0,25.0,11.99,25.0,0.0,8.0
25,1432,229,1412,1388,0,1,51.3,81.0,158.0,2.0,48.7,40340,44380,4040,0.10014873574615767,4,4,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0
25,1432,191,1372,1388,0,1,51.3,81.0,158.0,3.0,48.7,40340,34200,6140,0.15220624690133863,6,-6,0.0,40.0,0.0,20.0,0.0,-15.0,3.0,0.0,25.0,0.0,8.0
25,1432,117,1354,1388,0,1,49.4,78.0,158.0,4.0,50.6,40340,30460,9880,0.2449181953396133,13,-13,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0
25,1432,259,1427,1388,0,1,49.4,78.0,158.0,5.0,50.6,40340,46900,6560,0.1626177491323748,9,9,0.0,40.0,0.0,20.0,0.0,-15.0,0.0,0.0,25.0,0.0,8.0
25,1432,195,1379,1388,0,1,17.7,28.0,158.0,6.0,82.3,40340,40300,40,0.0009915716410510659,5,-5,0.0,0.0,-40.0,0.0,40.0,0.0,3.0,0.0,25.0,0.0,0.0
25,1432,270,1444,1388,0,1,0.0,-30.0,158.0,7.0,100.0,40340,18080,22260,0.5518096182449181,11,11,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
25,1432,269,1437,1388,0,1,0.0,-27.52,158.0,8.0,100.0,40340,34780,5560,0.13782845810609817,11,11,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,2.48
25,1432,267,1435,1388,0,1,0.0,-30.0,158.0,9.0,100.0,40340,30860,9480,0.23500247892910262,11,11,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
25,1432,265,1432,1388,0,1,0.0,-30.0,158.0,10.0,100.0,40340,29080,11260,0.27912741695587506,10,10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
25,1432,264,1431,1388,0,1,0.0,-28.06,158.0,11.0,100.0,40340,8620,31720,0.7863163113534953,10,10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,1.94
25,1432,263,1430,1388,0,1,0.0,-27.52,158.0,12.0,100.0,40340,32200,8140,0.2017848289538919,10,10,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,2.48
25,1432,258,1424,1388,0,1,0.0,-27.52,158.0,13.0,100.0,40340,28020,12320,0.30540406544372833,9,9,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,2.48
25,1432,230,1413,1388,0,1,0.0,-27.0,158.0,14.0,100.0,40340,27180,13160,0.3262270699058007,4,4,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.0
25,1432,227,1410,1388,0,1,0.0,-22.96,158.0,15.0,100.0,40340,32820,7520,0.1864154685176004,4,4,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,4.04
25,1432,228,1411,1388,0,1,0.0,-27.0,158.0,16.0,100.0,40340,27840,12500,0.3098661378284581,4,4,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.0
25,1432,118,1355,1388,0,1,0.0,-30.0,158.0,17.0,100.0,40340,49780,9440,0.23401090728805157,13,-13,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
25,1432,219,1399,1388,0,1,0.0,-20.02,158.0,18.0,100.0,40340,29180,11160,0.2766484878532474,2,2,0.0,0.0,-40.0,0.0,0.0,-15.0,7.5,0.0,25.0,0.0,2.48
25,1432,202,1383,1388,0,1,0.0,-32.74,158.0,19.0,100.0,40340,40960,620,0.015369360436291522,4,-4,0.0,0.0,-40.0,0.0,19.26,0.0,3.0,0.0,0.0,-15.0,0.0
25,1432,199,1381,1388,0,1,0.0,-4.85,158.0,20.0,100.0,40340,39980,360,0.008924144769459593,4,-4,0.0,0.0,-40.0,0.0,32.15,0.0,3.0,0.0,0.0,0.0,0.0
25,1432,194,1378,1388,0,1,0.0,-1.66,158.0,21.0,100.0,40340,39540,800,0.01983143282102132,5,-5,0.0,0.0,-40.0,0.0,10.34,0.0,3.0,0.0,25.0,0.0,0.0
25,1432,193,1374,1388,0,1,0.0,-28.77,158.0,22.0,100.0,40340,40880,540,0.013386217154189391,5,-5,0.0,0.0,-40.0,0.0,23.23,0.0,3.0,0.0,0.0,-15.0,0.0
25,1432,190,1371,1388,0,1,0.0,-27.0,158.0,23.0,100.0,40340,38860,1480,0.03668815071888944,6,-6,0.0,0.0,-40.0,0.0,0.0,-15.0,3.0,0.0,25.0,0.0,0.0
25,1432,146,1359,1388,0,1,0.0,-30.0,158.0,24.0,100.0,40340,36900,3440,0.08527516113039167,12,-12,0.0,0.0,-40.0,0.0,0.0,-15.0,0.0,0.0,25.0,0.0,0.0
