oos_days,accuracy,acc_ci_low,acc_ci_high,balanced_accuracy,auc,f1_up,up_precision,up_recall,down_precision,down_recall,up_base_rate,majority_baseline_acc,confusion
1884,0.8641188959660298,0.8452022559298802,0.8826963906581741,0.8638100436681222,0.9351423499584972,0.8687179487179487,0.8625254582484725,0.875,0.8658536585365854,0.8526200873362445,0.5138004246284501,0.5138004246284501,"[781, 135, 121, 847]"
