date,AA,CENX,KALU,CSTM,NHYDY,ACH,RIO,BHP,FXI,MCHI,ASHR,KWEB,DBB,PICK,XME,SLX,VIX,DX_Y_NYB,TNX,CNY
2021-11-22,46.28684616088867,14.210000038146973,86.65367889404297,18.549999237060547,5.144584655761719,42.296852111816406,44.824893951416016,37.17942428588867,35.54948043823242,60.67121887207031,35.86005401611328,39.30735397338867,18.412334442138672,33.294803619384766,42.789085388183594,45.46937942504883,19.170000076293945,96.5,1.625,6.386199951171875
2021-11-23,46.773475646972656,14.449999809265137,87.51425170898438,18.489999771118164,5.189515113830566,42.12686538696289,46.147743225097656,38.218692779541016,35.362796783447266,60.26049041748047,35.832332611083984,38.95669174194336,18.29244041442871,33.911231994628906,42.93276596069336,46.00267791748047,19.3799991607666,96.48999786376953,1.6670000553131104,6.384300231933594
2021-11-24,48.14748764038086,14.550000190734863,85.7003402709961,18.420000076293945,5.167049407958984,41.136940002441406,46.08268356323242,38.18427658081055,35.4605827331543,60.48370361328125,35.869293212890625,39.708106994628906,18.523664474487305,33.783138275146484,42.72203826904297,45.52681350708008,18.579999923706055,96.83999633789062,1.6449999809265137,6.3907999992370605
2021-11-25,,,,,,,,,,,,,,,,,,,,6.3917999267578125
2021-11-26,45.75252151489258,13.949999809265137,80.59611511230469,17.969999313354492,4.942395210266113,42.61682891845703,45.05622100830078,37.46160888671875,34.4649543762207,58.91224670410156,35.296424865722656,38.01324462890625,17.82999038696289,32.3021240234375,41.0936164855957,44.13204574584961,28.6200008392334,96.08999633789062,1.4819999933242798,6.386000156402588
2021-11-29,46.88798522949219,14.020000457763672,79.2378158569336,17.440000534057617,5.032257080078125,41.62690353393555,45.497161865234375,38.51464080810547,34.13603591918945,58.546165466308594,35.435020446777344,37.50395202636719,18.00126838684082,32.822486877441406,40.77751159667969,43.59054946899414,22.959999084472656,96.33999633789062,1.5299999713897705,6.392000198364258
2021-11-30,44.3975830078125,13.229999542236328,75.28097534179688,17.56999969482422,4.904953956604004,39.99702453613281,45.31645202636719,38.672935485839844,33.94935607910156,58.22472381591797,35.555137634277344,36.777587890625,17.898500442504883,32.56630325317383,39.44605255126953,42.62241744995117,27.190000534057617,95.98999786376953,1.4429999589920044,6.38700008392334
2021-12-01,41.77362823486328,12.869999885559082,75.86310577392578,16.969999313354492,4.8824872970581055,39.20708084106445,44.93333435058594,38.039737701416016,33.869346618652344,57.81400680541992,35.314903259277344,36.23489761352539,17.69296646118164,32.21406173706055,38.58393859863281,42.425506591796875,31.1200008392334,96.05000305175781,1.434000015258789,6.3632001876831055
2021-12-02,42.76595687866211,13.170000076293945,78.51223754882812,17.290000915527344,5.017280101776123,40.27700424194336,46.35737609863281,39.684669494628906,34.10047912597656,57.99256896972656,35.610572814941406,35.759002685546875,17.66727638244629,33.15070724487305,39.48435592651367,44.02538299560547,27.950000762939453,96.12999725341797,1.4479999542236328,6.367300033569336
2021-12-03,42.05033493041992,13.199999809265137,78.6640853881836,17.030000686645508,4.904953956604004,40.50698471069336,44.33335494995117,37.51667785644531,33.30931091308594,56.33181381225586,35.80461120605469,33.2709846496582,17.7614803314209,32.51827621459961,39.18741226196289,43.500301361083984,30.670000076293945,96.12000274658203,1.343000054359436,6.3755998611450195
2021-12-06,43.472042083740234,13.40999984741211,79.27153778076172,17.31999969482422,4.964860916137695,40.79696273803711,44.882728576660156,38.425167083740234,33.940460205078125,57.25149154663086,36.312808990478516,34.57343673706055,17.812862396240234,33.230751037597656,39.6663703918457,44.37818145751953,27.18000030517578,96.29000091552734,1.434000015258789,6.37529993057251
2021-12-07,44.78881072998047,13.300000190734863,79.99708557128906,17.600000381469727,5.1595611572265625,41.236934661865234,46.379058837890625,39.808555603027344,34.39383316040039,58.340797424316406,36.414451599121094,36.08462142944336,17.94988250732422,34.08735275268555,40.54762268066406,45.60065460205078,21.889999389648438,96.37000274658203,1.4800000190734863,6.374800205230713
2021-12-08,46.334564208984375,13.6899995803833,81.98817443847656,17.760000228881836,5.316819190979004,41.376922607421875,46.17665481567383,39.67090606689453,34.544960021972656,58.87653350830078,37.07971954345703,36.18480682373047,18.181110382080078,34.207427978515625,41.05530548095703,45.68269729614258,19.899999618530273,95.88999938964844,1.5089999437332153,6.366300106048584
2021-12-09,47.68947982788086,13.670000076293945,81.7688217163086,17.65999984741211,5.286865234375,41.376922607421875,46.24894332885742,39.2717170715332,34.5538444519043,58.840816497802734,37.34767532348633,35.6588134765625,18.052650451660156,33.97526550292969,40.62425231933594,45.354515075683594,21.579999923706055,96.2699966430664,1.4869999885559082,6.343699932098389
2021-12-10,46.56357192993164,13.670000076293945,80.26708221435547,17.399999618530273,5.29435396194458,41.086944580078125,46.342918395996094,39.36807632446289,34.544960021972656,58.840816497802734,37.255279541015625,36.08462142944336,17.95844841003418,33.97526550292969,40.62425231933594,45.280677795410156,18.690000534057617,96.05000305175781,1.4889999628067017,6.376500129699707
