min_confidence,coverage,committed_days,accuracy,acc_ci_low,acc_ci_high
0.0,1.0,2024,0.6284584980237155,0.6027667984189723,0.6561264822134387
0.03,0.9565217391304348,1936,0.637396694214876,0.6110537190082644,0.6647727272727273
0.05,0.9041501976284585,1830,0.6459016393442623,0.6202185792349727,0.6747677746497572
0.08,0.8740118577075099,1769,0.6483889202939513,0.6226455801601798,0.6760943994376672
