null_accuracy
0.5026539278131635
0.522823779193206
0.5047770700636943
0.5047770700636943
0.5074309978768577
0.5127388535031847
0.5069002123142251
0.5164543524416136
0.49363057324840764
0.5138004246284501
0.517515923566879
0.5021231422505308
0.487791932059448
0.4835456475583864
0.49469214437367304
0.5138004246284501
0.49522292993630573
0.5191082802547771
0.5100849256900213
0.5074309978768577
