date,BHP_AX,RIO_AX,S32_AX,SFR_AX,2899_HK,0358_HK,1208_HK,3993_HK
2021-07-22,32.088191986083984,90.99017333984375,2.395585298538208,5.7334160804748535,9.387053489685059,12.666497230529785,3.859999895095825,5.188785552978516
2021-07-23,31.975927352905273,90.7687759399414,2.4201972484588623,5.795351028442383,9.512934684753418,12.650524139404297,3.859999895095825,5.064821243286133
2021-07-26,32.37508010864258,92.91836547851562,2.4530136585235596,5.883829593658447,9.441000938415527,12.5546875,3.6600000858306885,5.188785552978516
2021-07-27,33.279415130615234,94.60379028320312,2.477625608444214,6.016548156738281,9.89057445526123,12.906089782714844,3.930000066757202,4.9762749671936035
2021-07-28,32.724342346191406,94.42523193359375,2.4037890434265137,6.034243583679199,9.405037879943848,12.810254096984863,3.75,4.825747013092041
2021-07-29,33.260704040527344,95.81783294677734,2.436605453491211,6.105026721954346,9.800658226013184,13.177629470825195,3.9800000190734863,5.250766754150391
2021-07-30,33.36049270629883,95.28221893310547,2.436605453491211,6.12272310256958,9.908556938171387,13.017899513244629,3.9600000381469727,5.029402256011963
2021-08-02,33.49146270751953,95.14653778076172,2.4530136585235596,6.220048427581787,10.51997184753418,13.385276794433594,4.159999847412109,5.2684760093688965
2021-08-03,33.029945373535156,94.54664611816406,2.4612178802490234,6.246592044830322,10.196283340454102,13.001928329467773,3.869999885559082,5.029402256011963
2021-08-04,33.71598815917969,95.98209381103516,2.4612178802490234,6.370462417602539,10.232248306274414,13.09776496887207,3.8399999141693115,5.091384410858154
2021-08-05,33.1422004699707,94.36097717285156,2.428401231765747,6.273135662078857,9.944522857666016,12.58663272857666,3.7200000286102295,4.834601879119873
2021-08-06,32.49357986450195,92.87553405761719,2.436605453491211,6.166961669921875,10.304180145263672,12.698442459106445,3.8399999141693115,5.135657787322998
2021-08-09,32.237876892089844,91.5971908569336,2.428401231765747,6.0784831047058105,10.124350547790527,12.506768226623535,3.740000009536743,5.374731540679932
2021-08-10,32.28152847290039,91.05443572998047,2.4037890434265137,6.051939487457275,9.944522857666016,12.426905632019043,3.7100000381469727,5.2773308753967285
2021-08-11,32.755523681640625,92.22563171386719,2.4119935035705566,6.0784831047058105,9.926539421081543,12.618578910827637,3.819999933242798,5.3835859298706055
2021-08-12,33.04865646362305,91.25482940673828,2.4612178802490234,6.264287948608398,10.376110076904297,12.778307914733887,3.8499999046325684,5.551822662353516
2021-08-13,32.93638610839844,91.33070373535156,2.469421863555908,6.193504810333252,10.861648559570312,12.826225280761719,3.9000000953674316,5.7554779052734375
2021-08-16,32.47486877441406,89.9117431640625,2.436605453491211,5.9546122550964355,10.717787742614746,12.363011360168457,3.700000047683716,5.410149574279785
2021-08-17,32.01335144042969,88.30305480957031,2.395585298538208,5.874981880187988,10.196283340454102,12.07550048828125,3.450000047683716,5.330458641052246
2021-08-18,29.749399185180664,86.2694320678711,2.3709726333618164,5.75111198425293,10.124350547790527,11.819933891296387,3.430000066757202,5.374731540679932
2021-08-19,27.859661102294922,81.32196044921875,2.3545644283294678,5.46798038482666,9.35108757019043,11.05323600769043,3.0299999713897705,4.887729167938232
2021-08-20,27.653850555419922,81.36749267578125,2.280728340148926,5.3618059158325195,8.82059383392334,10.781696319580078,2.9100000858306885,4.604382514953613
2021-08-23,27.728687286376953,80.95774841308594,2.3299524784088135,5.450284004211426,9.189241409301758,11.037261962890625,3.0899999141693115,4.692928314208984
2021-08-24,28.015579223632812,82.02766418457031,2.3627686500549316,5.5122199058532715,9.297139167785645,11.40463924407959,3.140000104904175,4.91429328918457
2021-08-25,28.36484146118164,84.1599349975586,2.4119935035705566,5.715720176696777,9.441000938415527,11.867853164672852,3.380000114440918,5.002838611602783
2021-08-26,28.034286499023438,82.9913558959961,2.3709726333618164,5.627241611480713,9.279156684875488,11.835906982421875,3.390000104904175,5.002838611602783
2021-08-27,27.87837028503418,83.24175262451172,2.3791770935058594,5.547611236572266,9.35108757019043,11.931744575500488,3.4600000381469727,5.0471110343933105
2021-08-30,28.5831241607666,85.83690643310547,2.5268499851226807,5.75111198425293,9.926539421081543,12.442876815795898,3.6700000762939453,5.2684760093688965
2021-08-31,28.44591522216797,85.03255462646484,2.5760741233825684,5.75111198425293,9.962504386901855,12.634551048278809,3.7699999809265137,5.3835859298706055
2021-09-01,28.084182739257812,83.00653839111328,2.6170945167541504,5.9280686378479,9.602848052978516,12.522741317749023,3.7200000286102295,5.100239276885986
2021-09-02,28.05707359313965,82.44502258300781,2.6252987384796143,6.043091773986816,9.692761421203613,12.682469367980957,3.7200000286102295,5.241912364959717
2021-09-03,28.33135414123535,84.50898742675781,2.6909308433532715,6.12272310256958,9.89057445526123,12.666497230529785,3.7799999713897705,5.197639465332031
2021-09-06,28.22431182861328,83.99299621582031,2.7483599185943604,6.13191556930542,9.998472213745117,12.698442459106445,3.740000009536743,5.2684760093688965
2021-09-07,28.12397003173828,82.48294830322266,2.6991350650787354,6.141109466552734,9.944522857666016,12.778307914733887,3.819999933242798,5.2596211433410645
2021-09-08,27.836305618286133,82.0807876586914,2.756563425064087,6.0215959548950195,9.728728294372559,12.954008102416992,3.7899999618530273,4.958565711975098
2021-09-09,27.37470817565918,80.05475616455078,2.7101120948791504,5.773377895355225,10.088385581970215,13.065820693969727,3.9200000762939453,5.038257122039795
2021-09-10,27.59547233581543,80.60108947753906,2.8695309162139893,5.81015157699585,10.73576831817627,13.656817436218262,3.990000009536743,5.31274938583374
2021-09-13,27.749340057373047,80.44933319091797,2.8863115310668945,6.058370113372803,11.149373054504395,14.455459594726562,4.179999828338623,5.720059871673584
2021-09-14,27.916582107543945,80.93498229980469,2.861140727996826,6.0215959548950195,10.645853042602539,13.64084243774414,3.869999885559082,5.454422473907471
2021-09-15,26.933183670043945,79.39456939697266,2.8275787830352783,5.846924304962158,10.555939674377441,13.497087478637695,3.809999942779541,5.489840030670166
2021-09-16,27.19407844543457,78.66612243652344,2.945044755935669,5.911276817321777,10.016454696655273,13.145683288574219,3.7300000190734863,5.162221431732178
2021-09-17,26.197303771972656,74.97071075439453,2.8443596363067627,5.745798110961914,9.566883087158203,12.474822044372559,3.640000104904175,5.117948055267334
2021-09-20,25.10685920715332,72.2693099975586,2.7856264114379883,5.497579574584961,9.171258926391602,11.883827209472656,3.440000057220459,4.808037281036377
2021-09-21,25.254037857055664,72.6259765625,2.7604548931121826,5.5711259841918945,9.171258926391602,11.660205841064453,3.4200000762939453,4.790329456329346
2021-09-22,25.862808227539062,74.56852722167969,2.8024075031280518,5.718217849731445,,,,
